date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:23:17	5014/5014	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:23:19%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abensaver_finalize.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abensaver_finalize.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_index.htm)
11:23:18	14342/14342	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:23:20%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abensearch_functions.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abensearch_functions.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_index.htm)
11:23:18	8185/8185	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:23:20%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenfor.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenfor.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_index.htm)
11:23:19	6356/6356	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:23:21%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenmesh_for.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenmesh_for.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_index.htm)
11:23:20	12265/12265	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:23:21%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapopen_dataset.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapopen_dataset.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_index.htm)
11:23:20	6227/6227	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:23:22%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapranges.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapranges.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_index.htm)
11:23:21	11881/11881	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:23:22%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapselect-options_for.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapselect-options_for.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_index.htm)
11:23:21	24413/24413	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:23:23%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenhandler_method_modify.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenhandler_method_modify.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_index.htm)
11:23:22	20873/20873	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:23:24%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenwhere_logexp_itab.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenwhere_logexp_itab.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_index.htm)
11:23:23	13366/13366	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:23:24%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abaptypes_lob_handle.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abaptypes_lob_handle.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_index.htm)
11:23:23	3698/3698	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:23:25%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapclass-methods_for_ddl_object.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapclass-methods_for_ddl_object.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_index.htm)
11:23:24	6446/6446	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:23:25%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapclass-methods_event_handler.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapclass-methods_event_handler.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_index.htm)
11:23:24	11433/11433	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:23:26%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapmethods_event_handler.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapmethods_event_handler.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_index.htm)
11:23:25	9822/9822	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:23:27%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapselect-options_ldb.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapselect-options_ldb.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_index.htm)
11:23:26	11794/11794	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:23:28%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenhandler_method_lock.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenhandler_method_lock.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_index.htm)
11:23:26	11174/11174	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:23:28%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapselection-screen_ldb_additions.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapselection-screen_ldb_additions.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_index.htm)
11:23:28	15532/15532	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:23:29%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenhandler_method_read.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenhandler_method_read.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_index.htm)
11:23:28	18310/18310	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:23:30%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapopen_cursor.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapopen_cursor.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_index.htm)
11:23:29	6710/6710	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:23:31%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapclass-methods_for_tabfunc.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapclass-methods_for_tabfunc.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_index.htm)
11:23:30	9067/9067	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:23:31%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapmethods_testing.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapmethods_testing.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_index.htm)
11:23:30	17083/17083	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:23:32%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapselect_single.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapselect_single.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_index.htm)
11:23:31	5695/5695	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:23:32%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapfree_dataobject.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapfree_dataobject.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_index.htm)
11:23:31	5020/5020	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:23:33%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapfree_memory.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapfree_memory.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_index.htm)
11:23:32	3835/3835	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:23:34%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapfree_mem_id_obsolete.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapfree_mem_id_obsolete.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_index.htm)
11:23:33	6111/6111	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:23:34%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapfree_object.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapfree_object.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_index.htm)
11:23:33	9550/9550	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:23:35%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapfind_table_range.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapfind_table_range.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_index.htm)
11:23:34	6979/6979	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:23:36%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenfor_cond.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenfor_cond.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_index.htm)
11:23:35	7043/7043	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:23:36%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapimport_data_cluster.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapimport_data_cluster.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_index.htm)
11:23:35	19610/19610	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:23:37%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapinsert_dbtab.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapinsert_dbtab.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_index.htm)
11:23:36	10808/10808	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:23:38%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapinsert_textpool.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapinsert_textpool.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_index.htm)
11:23:36	10624/10624	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:23:38%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapmodify_dbtab.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapmodify_dbtab.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_index.htm)
11:23:37	12321/12321	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:23:39%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapmodify_itab_single.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapmodify_itab_single.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_index.htm)
11:23:38	10888/10888	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:23:39%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapmodify_screen.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapmodify_screen.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_index.htm)
11:23:38	15405/15405	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:23:40%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abennew_constructor_params_lspc.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abennew_constructor_params_lspc.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_index.htm)
11:23:39	6409/6409	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:23:40%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapreplace_table_range.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapreplace_table_range.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_index.htm)
11:23:39	25699/25699	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:23:41%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapupdate_source.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapupdate_source.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_index.htm)
11:23:40	15526/15526	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:23:42%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenvalue_constructor_params_lspc.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenvalue_constructor_params_lspc.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_index.htm)
11:23:40	22901/22901	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:23:42%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapselect_itab.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapselect_itab.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_index.htm)
11:23:41	12147/12147	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:23:43%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapappend_linespec.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapappend_linespec.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_index.htm)
11:23:42	27786/27786	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:23:43%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapdelete_itab_lines.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapdelete_itab_lines.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_index.htm)
11:23:42	14970/14970	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:23:44%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapinsert_itab_linespec.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapinsert_itab_linespec.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_index.htm)
11:23:43	29735/29735	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:23:45%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abaploop_at_itab_cond.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abaploop_at_itab_cond.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_index.htm)
11:23:44	7823/7823	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:23:45%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapimport_internal.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapimport_internal.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_index.htm)
11:23:44	5095/5095	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:23:46%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abaprefresh_control.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abaprefresh_control.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_index.htm)
11:23:46	9783/9783	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:23:48%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abencase_functions.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abencase_functions.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_index.htm)
11:23:47	17466/17466	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:23:48%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenst_tt_type.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenst_tt_type.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_index.htm)
11:23:48	7237/7237	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:23:49%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapfunction.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapfunction.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_index.htm)
11:23:48	8599/8599	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:23:50%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapselection-screen_functionkey.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapselection-screen_functionkey.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_index.htm)
11:23:49	10364/10364	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:23:50%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapfunction-pool.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapfunction-pool.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_index.htm)
11:23:49	7040/7040	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:23:51%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapgenerate_dynpro.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapgenerate_dynpro.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_index.htm)
11:23:50	19853/19853	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:23:51%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapgenerate_subroutine_pool.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapgenerate_subroutine_pool.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_index.htm)
11:23:50	7309/7309	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:23:52%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapget_bit.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapget_bit.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_index.htm)
11:23:51	5044/5044	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:23:53%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapget_locale.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapget_locale.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_index.htm)
11:23:51	11993/11993	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:23:53%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapget_reference.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abapget_reference.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_index.htm)
11:23:52	6862/6862	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:23:54%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenprint_parameters_function.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenprint_parameters_function.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_index.htm)
11:23:53	6318/6318	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:23:54%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abencds_dcl_role_grant_rule.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abencds_dcl_role_grant_rule.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_index.htm)
11:23:53	9087/9087	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:23:55%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abencds_dcl_role_inherited_rule.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abencds_dcl_role_inherited_rule.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_index.htm)
11:23:54	14087/14087	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:23:56%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenst_tt_group.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenst_tt_group.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_index.htm)
11:23:55	7840/7840	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:23:56%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abencds_f1_group_by.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abencds_f1_group_by.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_index.htm)
11:23:55	13782/13782	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:23:57%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abaploop_at_itab_group_by_key.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abaploop_at_itab_group_by_key.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_index.htm)
11:23:56	8241/8241	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202024%2014:23:57%20GMT	https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abengrouping_function.htm	D:/Cleison/Documents/ABAPdocs/ABAPdocs/help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abengrouping_function.html	(from https://help.sap.com/doc/abapdocu_754_index_htm/7.54/en-US/abenabap_index.htm)
